"Sample IDs","Dilutions","MPR","MS","TtT","RAF"
"84",-1,1.11720698254364,0.187309422222222,72,0.0138888888888889
"85",-1,1.13720316622691,0.191146266666667,72,0.0138888888888889
"86",-1,1.09226932668329,0.196176,72,0.0138888888888889
"87",-1,1.13066666666667,0.195555555555556,72,0.0138888888888889
"88",-1,1.15281501340483,0.197795777777778,72,0.0138888888888889
"N",-3,1.14467005076142,0.1714608,72,0.0138888888888889
"78",-1,1.07654320987654,0.196433288888889,72,0.0138888888888889
"79",-1,1.13589743589744,0.206267822222222,72,0.0138888888888889
"80",-1,1.10148514851485,0.187018666666667,72,0.0138888888888889
"81",-1,1.0925,0.205555555555556,72,0.0138888888888889
"82",-1,1.14356435643564,0.185918755555556,72,0.0138888888888889
"83",-1,1.12285012285012,0.18018,72,0.0138888888888889
"84",-1,1.09,0.181111111111111,72,0.0138888888888889
"85",-1,1.10677083333333,0.192129555555556,72,0.0138888888888889
"86",-1,1.1505376344086,0.18638,72,0.0138888888888889
"87",-1,1.1020942408377,0.180337333333333,72,0.0138888888888889
"88",-1,1.13351498637602,0.190130133333333,72,0.0138888888888889
"N",-3,1.11794871794872,0.152706577777778,72,0.0138888888888889
"78",-1,1.08142493638677,0.174159022222222,72,0.0138888888888889
"79",-1,1.12698412698413,0.176366666666667,72,0.0138888888888889
"80",-1,1.09511568123393,0.187375066666667,72,0.0138888888888889
"81",-1,1.12727272727273,0.175468977777778,72,0.0138888888888889
"82",-1,1.1340206185567,0.171821244444444,72,0.0138888888888889
"83",-1,1.10327455919395,0.157850533333333,72,0.0138888888888889
"84",-1,1.13874345549738,0.164048711111111,72,0.0138888888888889
"85",-1,1.1820580474934,0.174728622222222,72,0.0138888888888889
"86",-1,1.15027322404372,0.191863866666667,72,0.0138888888888889
"87",-1,1.14171122994652,0.190136755555556,72,0.0138888888888889
"88",-1,1.12299465240642,0.178253288888889,72,0.0138888888888889
"P",-3,1.6890756302521,0.275630222222222,72,0.0138888888888889
"1027",-1,1.06837606837607,0.0630577777777778,72,0.0138888888888889
"1028",-1,1.05218855218855,0.0583615555555555,72,0.0138888888888889
"1029",-1,1.09605488850772,0.062512,72,0.0138888888888889
"P",-3,1.91130434782609,0.347053155555556,72,0.0138888888888889
"1027",-1,1.07958477508651,0.0653596444444445,72,0.0138888888888889
"1028",-1,1.09274873524452,0.0689525777777778,72,0.0138888888888889
"1029",-1,1.07060755336617,0.0510854222222222,72,0.0138888888888889
"P",-3,1.53472222222222,0.1820988,72,0.0138888888888889
"1027",-1,1.07439446366782,0.0699730222222223,72,0.0138888888888889
"1028",-1,1.07131011608624,0.0611756,72,0.0138888888888889
"1029",-1,1.11333333333333,0.071852,72,0.0138888888888889
"P",-3,1.90893470790378,0.295532622222222,72,0.0138888888888889
"1027",-1,1.0880829015544,0.0660142222222223,72,0.0138888888888889
"1028",-1,1.05704697986577,0.0566741333333333,72,0.0138888888888889
"1029",-1,1.07894736842105,0.0519005333333334,72,0.0138888888888889
"N",-3,1.0539629005059,0.0442196,72,0.0138888888888889
"1030",-1,1.07291666666667,0.0694443111111111,72,0.0138888888888889
"1031",-1,1.06779661016949,0.0572505333333333,72,0.0138888888888889
"1032",-1,1.08843537414966,0.062736,72,0.0138888888888889
"N",-3,1.08406304728546,0.0591555555555556,72,0.0138888888888889
"1030",-1,1.06833333333333,0.0600001333333333,72,0.0138888888888889
"1031",-1,1.09168081494058,0.0596112888888889,72,0.0138888888888889
"1032",-1,1.08998302207131,0.0550839555555556,72,0.0138888888888889
"N",-3,1.08787346221441,0.0617066222222222,72,0.0138888888888889
"1030",-1,1.05862068965517,0.0628354222222223,72,0.0138888888888889
"1031",-1,1.06802721088435,0.0612243555555556,72,0.0138888888888889
"1032",-1,1.08888888888889,0.0645775111111112,72,0.0138888888888889
"N",-3,1.08510638297872,0.0480693333333333,72,0.0138888888888889
"1030",-1,1.06993006993007,0.0559441333333333,72,0.0138888888888889
"1031",-1,1.10260869565217,0.0517872888888889,72,0.0138888888888889
"1032",-1,1.04705882352941,0.0567695111111111,72,0.0138888888888889
"P",-3,13.6165644171779,4.06543964444444,12.0647840531561,0.0828858598375327
"961",-1,1.87662337662338,0.393939555555556,72,0.0138888888888889
"962",-1,3.75076923076923,0.675555555555555,53.3396739130435,0.0187477711549238
"963",-1,1.92332268370607,0.391906177777778,72,0.0138888888888889
"964",-1,1.84615384615385,0.366495644444444,72,0.0138888888888889
"965",-1,4.85454545454545,1.08417506666667,51.1416083916084,0.0195535500632414
"966",-1,4.00595238095238,0.822751333333333,55.0942028985507,0.0181507299750099
"967",-1,1.87781350482315,0.398713911111111,72,0.0138888888888889
"968",-1,1.8780487804878,0.380758977777778,72,0.0138888888888889
"969",-1,1.81847133757962,0.383580933333333,72,0.0138888888888889
"970",-1,1.85436893203884,0.385472977777778,72,0.0138888888888889
"971",-1,4.13375796178344,0.884642622222222,59.5852941176471,0.0167826644947924
"P",-3,9.49035812672176,3.06458524444444,12.5664335664336,0.0795770728992766
"961",-1,1.65042979942693,0.402419511111111,72,0.0138888888888889
"962",-1,6.5922619047619,1.18650795555556,41.4338842975207,0.024134835942954
"963",-1,5.53488372093023,1.29715764444444,48.0091649694501,0.020829356241383
"964",-1,1.72886297376093,0.404275866666667,72,0.0138888888888889
"965",-1,1.62784090909091,0.39899,72,0.0138888888888889
"966",-1,1.77477477477477,0.405739111111111,72,0.0138888888888889
"967",-1,1.6973293768546,0.387734755555556,72,0.0138888888888889
"968",-1,1.70294117647059,0.396078488888889,72,0.0138888888888889
"969",-1,1.77448071216617,0.373228,72,0.0138888888888889
"970",-1,1.65269461077844,0.384564133333333,72,0.0138888888888889
"971",-1,2.00307692307692,0.407521422222222,71.2142857142857,0.0140421263791374
"P",-3,10.3837209302326,3.49483204444444,10.7862473347548,0.0927106498640969
"961",-1,2.61878453038674,0.395334577777778,52.6746575342466,0.0189844613484169
"962",-1,3.69318181818182,0.667929288888889,46.8939075630252,0.0213247317608584
"963",-1,1.86532951289398,0.371856266666667,72,0.0138888888888889
"964",-1,1.62021857923497,0.374013511111111,72,0.0138888888888889
"965",-1,1.67222222222222,0.404938222222222,72,0.0138888888888889
"966",-1,1.63157894736842,0.369344488888889,72,0.0138888888888889
"967",-1,1.64183381088825,0.371856088888889,72,0.0138888888888889
"968",-1,1.70348837209302,0.394056755555556,72,0.0138888888888889
"969",-1,2.71513353115727,0.522255155555556,55.0408163265306,0.0181683351872451
"970",-1,1.66381766381766,0.389996933333333,72,0.0138888888888889
"971",-1,4.55263157894737,0.839506177777778,48.5964566929134,0.0205776319520395
"P",-3,8.8656330749354,2.66436982222222,12.540404040404,0.0797422472815143
"961",-1,1.68513119533528,0.369290666666667,72,0.0138888888888889
"962",-1,1.70505617977528,0.380774088888889,72,0.0138888888888889
"963",-1,5.21489971346705,1.4237504,47.2780283505155,0.0211514742659335
"964",-1,1.97304582210243,0.374962355555556,72,0.0138888888888889
"965",-1,1.72651933701657,0.385512577777778,72,0.0138888888888889
"966",-1,1.74792243767313,0.392736088888889,72,0.0138888888888889
"967",-1,1.70940170940171,0.367204933333333,72,0.0138888888888889
"968",-1,1.69491525423729,0.415568088888889,72,0.0138888888888889
"969",-1,4.83431952662722,0.982248488888889,45.3882352941176,0.0220321410057024
"970",-1,1.71428571428571,0.369290488888889,72,0.0138888888888889
"971",-1,1.68895348837209,0.394056711111111,72,0.0138888888888889
"N",-3,1.88198757763975,0.3326432,72,0.0138888888888889
"972",-1,3.54153846153846,0.763076933333333,54.911320754717,0.0182111809779061
"973",-1,1.78395061728395,0.358024755555556,72,0.0138888888888889
"974",-1,1.84307692307692,0.371965733333333,72,0.0138888888888889
"975",-1,1.77083333333333,0.339947111111111,72,0.0138888888888889
"976",-1,1.83647798742138,0.363382355555556,72,0.0138888888888889
"977",-1,7.271875,1.49444444444444,41.9350961538462,0.0238463743192892
"978",-1,1.87702265372168,0.398417866666667,72,0.0138888888888889
"979",-1,1.86708860759494,0.382559777777778,72,0.0138888888888889
"980",-1,1.86075949367089,0.355836888888889,72,0.0138888888888889
"981",-1,1.90645161290323,0.379928355555555,72,0.0138888888888889
"982",-1,5.53291536050157,1.21630097777778,51.578313253012,0.0193879934594721
"N",-3,1.92375366568915,0.323232177777778,72,0.0138888888888889
"972",-1,1.73020527859238,0.3532096,72,0.0138888888888889
"973",-1,1.7905604719764,0.3657816,72,0.0138888888888889
"974",-1,1.78571428571429,0.347883733333333,72,0.0138888888888889
"975",-1,1.6099706744868,0.381883422222222,72,0.0138888888888889
"976",-1,3.03651685393258,0.525593022222222,48.9311594202899,0.0204368752313958
"977",-1,2.86532951289398,0.4788284,52.9893048128342,0.0188717327681905
"978",-1,2.98843930635838,0.464996755555555,54.9519230769231,0.0181977252843395
"979",-1,1.76627218934911,0.397107155555556,72,0.0138888888888889
"980",-1,1.65486725663717,0.372336711111111,72,0.0138888888888889
"981",-1,1.79268292682927,0.368563555555556,72,0.0138888888888889
"982",-1,1.59428571428571,0.358095244444444,72,0.0138888888888889
"N",-3,1.73937677053824,0.308467155555556,72,0.0138888888888889
"972",-1,3.15882352941176,0.524183022222222,49.7326530612245,0.0201075136443843
"973",-1,1.6647564469914,0.357847955555556,72,0.0138888888888889
"974",-1,1.75297619047619,0.341269955555556,72,0.0138888888888889
"975",-1,6.70224719101124,1.33333333333333,37.6438356164384,0.0265647743813683
"976",-1,1.63793103448276,0.376756266666667,72,0.0138888888888889
"977",-1,1.95192307692308,0.311965866666667,72,0.0138888888888889
"978",-1,6.98520710059172,1.52005262222222,42.034749034749,0.0237898410948838
"979",-1,1.70175438596491,0.352176711111111,72,0.0138888888888889
"980",-1,1.71511627906977,0.3669252,72,0.0138888888888889
"981",-1,3.23863636363636,0.666666666666667,55.0147058823529,0.0181769580326116
"982",-1,1.57507082152975,0.338684266666667,72,0.0138888888888889
"N",-3,1.77650429799427,0.303088133333333,72,0.0138888888888889
"972",-1,1.71345029239766,0.363872577777778,72,0.0138888888888889
"973",-1,1.7093023255814,0.348837022222222,72,0.0138888888888889
"974",-1,1.7185628742515,0.348636133333333,72,0.0138888888888889
"975",-1,4.9541547277937,0.961477244444444,52.5,0.019047619047619
"976",-1,4.24719101123596,0.895131111111111,50.9,0.0196463654223969
"977",-1,1.62463343108504,0.334962311111111,72,0.0138888888888889
"978",-1,1.63025210084034,0.346094222222222,72,0.0138888888888889
"979",-1,1.63098591549296,0.363067111111111,72,0.0138888888888889
"980",-1,3.95170454545455,0.729798,48.3702928870293,0.0206738462869253
"981",-1,2.92634560906516,0.4746616,53.738038277512,0.0186087924318308
"982",-1,3.22189349112426,0.500986177777778,54.0595238095238,0.0184981281656023
"P",-1,16.1506493506493,6.15180373333333,10.6950489662677,0.0935012081902582
"983",-1,1.22437673130194,0.326254311111111,72,0.0138888888888889
"984",-1,1.25833333333333,0.332098622222222,72,0.0138888888888889
"985",-1,1.19034090909091,0.330808222222222,72,0.0138888888888889
"986",-1,1.25280898876405,0.317103511111111,72,0.0138888888888889
"987",-1,1.27374301675978,0.337678577777778,72,0.0138888888888889
"988",-1,1.14666666666667,0.324740888888889,72,0.0138888888888889
" 989",-1,1.14899713467049,0.341292577777778,72,0.0138888888888889
" 990",-1,1.22598870056497,0.354048844444444,72,0.0138888888888889
" 991",-1,1.28533333333333,0.316444577777778,72,0.0138888888888889
" 992",-1,1.16897506925208,0.313942888888889,72,0.0138888888888889
" 993",-1,1.15492957746479,0.294209511111111,72,0.0138888888888889
"P",-1,9.9618320610687,2.89171617777778,10.1106789250354,0.0989053264785087
"983",-1,1.20365535248042,0.345808044444444,72,0.0138888888888889
"984",-1,1.2032967032967,0.378510355555556,72,0.0138888888888889
"985",-1,1.18733509234829,0.361184177777778,72,0.0138888888888889
"986",-1,1.234375,0.378472444444445,72,0.0138888888888889
"987",-1,1.23618090452261,0.367392622222222,72,0.0138888888888889
"988",-1,1.32820512820513,0.388603777777778,72,0.0138888888888889
" 989",-1,1.21197007481297,0.345802355555556,72,0.0138888888888889
" 990",-1,1.26385224274406,0.392846488888889,72,0.0138888888888889
" 991",-1,1.18701298701299,0.367099377777778,72,0.0138888888888889
" 992",-1,1.15424164524422,0.366752533333333,72,0.0138888888888889
" 993",-1,1.18877551020408,0.332199422222222,72,0.0138888888888889
"P",-1,11.2338308457711,3.17523493333333,7.7125,0.129659643435981
"983",-1,1.35561497326203,0.386215155555556,72,0.0138888888888889
"984",-1,1.16,0.352222222222222,72,0.0138888888888889
"985",-1,1.36363636363636,0.3681256,72,0.0138888888888889
"986",-1,1.27020202020202,0.359147022222222,72,0.0138888888888889
"987",-1,1.29591836734694,0.371882088888889,72,0.0138888888888889
"988",-1,1.16923076923077,0.368091377777778,72,0.0138888888888889
" 989",-1,1.15037593984962,0.341965911111111,72,0.0138888888888889
" 990",-1,1.16497461928934,0.351945955555556,72,0.0138888888888889
" 991",-1,1.04373177842566,0.291545422222222,72,0.0138888888888889
" 992",-1,1.1501272264631,0.356234044444445,72,0.0138888888888889
" 993",-1,1.13613861386139,0.326732622222222,72,0.0138888888888889
"P",-1,10.4721549636804,3.04761906666667,7.1797619047619,0.139280384679158
"983",-1,1.24274406332454,0.344767022222222,72,0.0138888888888889
"984",-1,1.1746835443038,0.338677955555555,72,0.0138888888888889
"985",-1,1.20959595959596,0.358024577777778,72,0.0138888888888889
"986",-1,1.195,0.343333333333333,72,0.0138888888888889
"987",-1,1.13801452784504,0.342211422222222,72,0.0138888888888889
"988",-1,1.11357340720222,0.310249333333333,72,0.0138888888888889
" 989",-1,1.1592039800995,0.350470088888889,72,0.0138888888888889
" 990",-1,1.12408759124088,0.330900044444444,72,0.0138888888888889
" 991",-1,1.11910669975186,0.352908577777778,72,0.0138888888888889
" 992",-1,1.12285012285012,0.342888488888889,72,0.0138888888888889
" 993",-1,1.11111111111111,0.324828711111111,72,0.0138888888888889
"N",-1,1.18836565096953,0.290550933333333,72,0.0138888888888889
"994",-1,1.23333333333333,0.349382577777778,72,0.0138888888888889
"995",-1,1.22160664819945,0.322560888888889,72,0.0138888888888889
"996",-1,1.2125340599455,0.3415076,72,0.0138888888888889
"997",-1,1.19783197831978,0.326407822222222,72,0.0138888888888889
"998",-1,1.17391304347826,0.327294533333333,72,0.0138888888888889
"999",-1,1.08661417322835,0.305628355555556,72,0.0138888888888889
"1000",-1,1.13850415512465,0.313942888888889,72,0.0138888888888889
"1001",-1,1.15384615384615,0.338217155555556,72,0.0138888888888889
"1002",-1,1.13297872340426,0.296690177777778,72,0.0138888888888889
"1003",-1,1.11924119241192,0.301114044444444,72,0.0138888888888889
"1004",-1,1.15235457063712,0.289319866666667,72,0.0138888888888889
"N",-1,1.14285714285714,0.278911466666667,72,0.0138888888888889
"994",-1,1.12903225806452,0.320926311111111,72,0.0138888888888889
"995",-1,1.21148825065274,0.344647511111111,72,0.0138888888888889
"996",-1,1.15503875968992,0.326155777777778,72,0.0138888888888889
"997",-1,1.13930348258706,0.306246622222222,72,0.0138888888888889
"998",-1,1.1425,0.311111111111111,72,0.0138888888888889
"999",-1,1.1231884057971,0.314546222222222,72,0.0138888888888889
"1000",-1,1.14320388349515,0.297734444444444,72,0.0138888888888889
"1001",-1,1.1175,0.318888888888889,72,0.0138888888888889
"1002",-1,1.13432835820896,0.315091288888889,72,0.0138888888888889
"1003",-1,1.18229166666667,0.322916888888889,72,0.0138888888888889
"1004",-1,1.17480719794344,0.309625866666667,72,0.0138888888888889
"N",-1,8.4578313253012,1.65247657777778,50.4928571428571,0.0198047814400905
"994",-1,1.12207792207792,0.309379644444444,72,0.0138888888888889
"995",-1,1.14936708860759,0.335302222222222,72,0.0138888888888889
"996",-1,1.11138613861386,0.327832933333333,72,0.0138888888888889
"997",-1,1.16580310880829,0.312032222222222,72,0.0138888888888889
"998",-1,1.15233415233415,0.321048488888889,72,0.0138888888888889
"999",-1,1.12590799031477,0.315307866666667,72,0.0138888888888889
"1000",-1,1.11407766990291,0.304207155555555,72,0.0138888888888889
"1001",-1,1.14778325123153,0.321838933333333,72,0.0138888888888889
"1002",-1,1.16019417475728,0.322545644444444,72,0.0138888888888889
"1003",-1,1.13924050632911,0.308298311111111,72,0.0138888888888889
"1004",-1,1.15555555555556,0.289712,72,0.0138888888888889
"N",-1,1.12771084337349,0.213119066666667,72,0.0138888888888889
"994",-1,1.16223404255319,0.300236533333333,72,0.0138888888888889
"995",-1,1.11940298507463,0.278607022222222,72,0.0138888888888889
"996",-1,1.11868686868687,0.278339155555556,72,0.0138888888888889
"997",-1,1.1323155216285,0.291772622222222,72,0.0138888888888889
"998",-1,1.10817307692308,0.282051111111111,72,0.0138888888888889
"999",-1,1.1527446300716,0.300185688888889,72,0.0138888888888889
"1000",-1,1.13861386138614,0.321232177777778,72,0.0138888888888889
"1001",-1,1.11793611793612,0.291564488888889,72,0.0138888888888889
"1002",-1,1.17487684729064,0.283525111111111,72,0.0138888888888889
"1003",-1,1.17766497461929,0.322617244444445,72,0.0138888888888889
"1004",-1,1.20812182741117,0.284264044444444,72,0.0138888888888889
"P",-3,11.0701219512195,4.00813008888889,14.4056442417332,0.0694172355793015
"1005",-1,1.10233918128655,0.241715422222222,72,0.0138888888888889
"1006",-1,1.12537313432836,0.2414592,72,0.0138888888888889
"1007",-1,1.14285714285714,0.234920622222222,72,0.0138888888888889
"1008",-1,1.16761363636364,0.223485022222222,72,0.0138888888888889
"1009",-1,1.13793103448276,0.240102133333333,72,0.0138888888888889
"1010",-1,1.22478386167147,0.213896755555556,72,0.0138888888888889
"1011",-1,1.14868804664723,0.217687288888889,72,0.0138888888888889
"1012",-1,1.14782608695652,0.230595866666667,72,0.0138888888888889
"1013",-1,1.11988304093567,0.233918133333333,72,0.0138888888888889
"1014",-1,1.11436950146628,0.234604222222222,72,0.0138888888888889
"1015",-1,1.11764705882353,0.233986888888889,72,0.0138888888888889
"P",-3,6.42406876790831,2.26806746666667,15.0748048568951,0.0663358504135203
"1005",-1,1.22222222222222,0.212345822222222,72,0.0138888888888889
"1006",-1,1.09510869565217,0.2367148,72,0.0138888888888889
"1007",-1,1.09917355371901,0.239975422222222,72,0.0138888888888889
"1008",-1,1.22252747252747,0.231990444444444,72,0.0138888888888889
"1009",-1,1.13055555555556,0.256790222222222,72,0.0138888888888889
"1010",-1,1.21910112359551,0.243445777777778,72,0.0138888888888889
"1011",-1,1.08625336927224,0.230009155555556,72,0.0138888888888889
"1012",-1,1.08356545961003,0.250077377777778,72,0.0138888888888889
"1013",-1,1.13687150837989,0.253258933333333,72,0.0138888888888889
"1014",-1,1.08963585434174,0.252723155555556,72,0.0138888888888889
"1015",-1,1.24649859943978,0.241518755555556,72,0.0138888888888889
"P",-3,5.33787465940055,1.61065697777778,15.9492287917738,0.0626989563605593
"1005",-1,1.17528735632184,0.251596444444444,72,0.0138888888888889
"1006",-1,1.14520547945205,0.2423136,72,0.0138888888888889
"1007",-1,1.18933333333333,0.242963111111111,72,0.0138888888888889
"1008",-1,1.10858585858586,0.227833822222222,72,0.0138888888888889
"1009",-1,2.77777777777778,0.511894,42.3606557377049,0.0236068111455108
"1010",-1,1.10455764075067,0.231158844444444,72,0.0138888888888889
"1011",-1,1.15977961432507,0.238751111111111,72,0.0138888888888889
"1012",-1,1.14325068870523,0.232629288888889,72,0.0138888888888889
"1013",-1,1.08732394366197,0.247887155555556,72,0.0138888888888889
"1014",-1,1.1142061281337,0.236459155555556,72,0.0138888888888889
"1015",-1,1.13881019830028,0.2429964,72,0.0138888888888889
"P",-3,4.76775956284153,1.60534306666667,17.2472924187726,0.0579801151229723
"1005",-1,1.13031161473088,0.2392192,72,0.0138888888888889
"1006",-1,1.07894736842105,0.235087822222222,72,0.0138888888888889
"1007",-1,1.10054347826087,0.243961466666667,72,0.0138888888888889
"1008",-1,1.11855670103093,0.230240444444444,72,0.0138888888888889
"1009",-1,1.078125,0.229166577777778,72,0.0138888888888889
"1010",-1,1.08086253369272,0.250374222222222,72,0.0138888888888889
"1011",-1,1.10554089709763,0.226326488888889,72,0.0138888888888889
"1012",-1,1.11382113821138,0.240891377777778,72,0.0138888888888889
"1013",-1,1.14763231197772,0.2414112,72,0.0138888888888889
"1014",-1,1.11111111111111,0.262962977777778,72,0.0138888888888889
"1015",-1,1.10826210826211,0.244381333333333,72,0.0138888888888889
"N",-3,1.20543806646526,0.205438222222222,72,0.0138888888888889
"1016",-1,1.15697674418605,0.231266133333333,72,0.0138888888888889
"1017",-1,1.09411764705882,0.235294266666667,72,0.0138888888888889
"1018",-1,1.22651933701657,0.216083466666667,72,0.0138888888888889
"1019",-1,1.15254237288136,0.233521777777778,72,0.0138888888888889
"1020",-1,1.1013698630137,0.219178311111111,72,0.0138888888888889
"1021",-1,1.10335195530726,0.220980577777778,72,0.0138888888888889
"1022",-1,1.09631728045326,0.216556533333333,72,0.0138888888888889
"1023",-1,1.08707865168539,0.215979911111111,72,0.0138888888888889
"1024",-1,1.08405797101449,0.2241544,72,0.0138888888888889
"1025",-1,1.23652694610778,0.224883555555556,72,0.0138888888888889
"1026",-1,1.12612612612613,0.216216,72,0.0138888888888889
"N",-3,1.13573407202216,0.206833066666667,72,0.0138888888888889
"1016",-1,1.21176470588235,0.2235292,72,0.0138888888888889
"1017",-1,1.15934065934066,0.208791333333333,72,0.0138888888888889
"1018",-1,1.09763313609467,0.2380012,72,0.0138888888888889
"1019",-1,1.0828729281768,0.230816266666667,72,0.0138888888888889
"1020",-1,1.13172043010753,0.229390844444444,72,0.0138888888888889
"1021",-1,1.98009950248756,0.406854622222222,72,0.0138888888888889
"1022",-1,1.1,0.229629422222222,72,0.0138888888888889
"1023",-1,1.10989010989011,0.231990355555556,72,0.0138888888888889
"1024",-1,1.10632183908046,0.232439333333333,72,0.0138888888888889
"1025",-1,1.10787172011662,0.230644533333333,72,0.0138888888888889
"1026",-1,1.14571428571429,0.215872888888889,72,0.0138888888888889
"N",-3,1.08659217877095,0.211048933333333,72,0.0138888888888889
"1016",-1,1.17094017094017,0.235517333333333,72,0.0138888888888889
"1017",-1,1.09090909090909,0.224747422222222,72,0.0138888888888889
"1018",-1,1.10220994475138,0.217311288888889,72,0.0138888888888889
"1019",-1,1.09164420485175,0.233602666666667,72,0.0138888888888889
"1020",-1,2.88739946380697,0.565981511111111,43.9922600619195,0.0227312713325592
"1021",-1,1.13774104683196,0.210590933333333,72,0.0138888888888889
"1022",-1,1.10393258426966,0.222222177777778,72,0.0138888888888889
"1023",-1,1.07909604519774,0.215944977777778,72,0.0138888888888889
"1024",-1,1.0570652173913,0.229468755555556,72,0.0138888888888889
"1025",-1,1.07988980716253,0.221609911111111,72,0.0138888888888889
"1026",-1,1.12068965517241,0.214559244444444,72,0.0138888888888889
"N",-3,1.08985507246377,0.179065955555556,72,0.0138888888888889
"1016",-1,1.07202216066482,0.198214888888889,72,0.0138888888888889
"1017",-1,1.10422535211268,0.204068755555556,72,0.0138888888888889
"1018",-1,1.06963788300836,0.211699244444444,72,0.0138888888888889
"1019",-1,1.0972972972973,0.201801866666667,72,0.0138888888888889
"1020",-1,1.13461538461538,0.206349333333333,72,0.0138888888888889
"1021",-1,1.10393258426966,0.209737733333333,72,0.0138888888888889
"1022",-1,1.11924119241192,0.201144044444444,72,0.0138888888888889
"1023",-1,1.06371191135734,0.205601644444444,72,0.0138888888888889
"1024",-1,1.07865168539326,0.208489288888889,72,0.0138888888888889
"1025",-1,1.85123966942149,0.380777466666667,72,0.0138888888888889
"1026",-1,1.08988764044944,0.198501688888889,72,0.0138888888888889
